market,openTimestamp,closeTimestamp,latency,price
"ETH","1700062869","1700062871","2","2015.38156745"
"SOL","1700063101","1700063104","3","62.6797035"
"BTC","1700063292","1700063296","4","36324"
"ETH","1700064164","1700064166","2","2022.06672968"
"SOL","1700063455","1700063459","4","62.634655506"
"ETH","1700063835","1700063836","1","2020.85309786"
"BTC","1700063604","1700063611","7","36310.661225255"
"ETH","1700063168","1700063170","2","2015.7688775"
"BTC","1700062840","1700062844","4","36273.3225"
"ETH","1700063557","1700063560","3","2017.728550415"
"BTC","1700063361","1700063366","5","36346.655255"
"BTC","1700063967","1700063971","4","36401.885"
"SOL","1700063588","1700063591","3","62.34"
"SOL","1700064189","1700064194","5","62.99949881"
"ETH","1700063694","1700063700","6","2017.62"
"BTC","1700063022","1700063028","6","36268.3295025"
"ETH","1700062921","1700062923","2","2015.425"
"SOL","1700062843","1700062847","4","62.80321933"
"BTC","1700062948","1700062950","2","36304.647822754"
"SOL","1700063663","1700063668","5","62.219124465"
"BTC","1700062737","1700062739","2","36268.110647805"
"BTC","1700063797","1700063800","3","36376.13125"
"ETH","1700062861","1700062863","2","2015.201955965"
"SOL","1700063605","1700063611","6","62.260232755"
"ETH","1700062858","1700062862","4","2015.165"
"BTC","1700063754","1700063757","3","36364.04035921"
"ETH","1700063942","1700063943","1","2020.90766189"
"SOL","1700064214","1700064216","2","63.067883125"
"SOL","1700062805","1700062806","1","62.947415715"
"SOL","1700062825","1700062827","2","62.91097619"
"BTC","1700063122","1700063122","0","36283.379166666"
"SOL","1700063249","1700063250","1","62.687325665"
"SOL","1700063033","1700063036","3","62.60442249"
"ETH","1700063382","1700063387","5","2017.402297663"
"ETH","1700062948","1700062950","2","2016.150416666"
"BTC","1700063627","1700063632","5","36297.61844394"
"ETH","1700063787","1700063791","4","2019.735"
"SOL","1700063023","1700063024","1","62.59755891"
"SOL","1700062852","1700062853","1","62.79793593"
"ETH","1700063324","1700063325","1","2016.83902686"
"ETH","1700063395","1700063397","2","2018.451849075"
"ETH","1700063863","1700063867","4","2019.92972793"
"SOL","1700063871","1700063872","1","62.380435"
"BTC","1700062620","1700062621","1","36243.255021785"
"ETH","1700063088","1700063097","9","2014.519821428"
"ETH","1700063875","1700063876","1","2019.98421681"
"SOL","1700064221","1700064224","3","62.99527542"
"ETH","1700062801","1700062805","4","2015.3535"
"SOL","1700063529","1700063530","1","62.50930641"
"ETH","1700062844","1700062847","3","2014.85"
"ETH","1700062745","1700062746","1","2014.688610645"
"SOL","1700063338","1700063344","6","62.62253198"
"SOL","1700063479","1700063483","4","62.699694444"
"ETH","1700063733","1700063741","8","2018.9936564"
"SOL","1700063220","1700063222","2","62.62725962"
"ETH","1700063817","1700063818","1","2020.233766515"
"BTC","1700063439","1700063440","1","36358.190966835"
"ETH","1700062784","1700062789","5","2014.73109645"
"SOL","1700063975","1700063979","4","62.42733769"
"ETH","1700064156","1700064157","1","2021.525873493"
"ETH","1700063520","1700063521","1","2017.88325032"
"BTC","1700063672","1700063673","1","36314.02400525"
"ETH","1700062802","1700062804","2","2015.42373972"
"BTC","1700063528","1700063530","2","36321.200621017"
"ETH","1700062767","1700062773","6","2014.89230527"
"ETH","1700062796","1700062797","1","2015.274886295"
"BTC","1700063975","1700063979","4","36401.97118428"
"SOL","1700063211","1700063216","5","62.60408828"
"ETH","1700064187","1700064189","2","2024.515319175"
"BTC","1700063949","1700063951","2","36396.733390875"
"ETH","1700063178","1700063181","3","2016.288749995"
"SOL","1700063193","1700063195","2","62.680001405"
"BTC","1700063045","1700063049","4","36269.085"
"ETH","1700063159","1700063163","4","2015.80703253"
"SOL","1700063243","1700063245","2","62.68096649"
"ETH","1700063454","1700063455","1","2019.38040307"
"BTC","1700063671","1700063674","3","36301.4768363"
"BTC","1700063183","1700063186","3","36309.52858906"
"BTC","1700062893","1700062898","5","36284.058251"
"BTC","1700063413","1700063418","5","36378.2425"
"BTC","1700063843","1700063846","3","36371.21786852"
"ETH","1700063897","1700063898","1","2020.28843334"
"SOL","1700064213","1700064214","1","63.118847439"
"ETH","1700062739","1700062742","3","2014.5975"
"ETH","1700064077","1700064080","3","2020.704845535"
"BTC","1700063904","1700063905","1","36371.58535453"
"BTC","1700063014","1700063017","3","36274.8775"
"ETH","1700062800","1700062805","5","2015.40458004"
"ETH","1700064182","1700064183","1","2023.7"
"ETH","1700063840","1700063841","1","2020.01"
"BTC","1700063283","1700063285","2","36323.934246195"
"BTC","1700064106","1700064111","5","36430.801057395"
"ETH","1700063801","1700063802","1","2020.18437039"
"ETH","1700063350","1700063350","0","2016.99153791"
"SOL","1700064010","1700064014","4","62.475153111"
"SOL","1700062834","1700062837","3","62.862777777"
"BTC","1700063003","1700063008","5","36290.669303537"
"ETH","1700062748","1700062749","1","2014.655"
"ETH","1700063120","1700063122","2","2015.335"
"SOL","1700063156","1700063158","2","62.660585"
"BTC","1700063615","1700063618","3","36302.6875"
"SOL","1700063998","1700063999","1","62.42422754"
"BTC","1700063215","1700063219","4","36306.8718386"
"BTC","1700062968","1700062970","2","36301.36875"
"SOL","1700062781","1700062785","4","62.91059965"
"BTC","1700062981","1700062984","3","36300.689838415"
"BTC","1700064084","1700064087","3","36428.08284346"
"SOL","1700063956","1700063962","6","62.49"
