market,openTimestamp,closeTimestamp,latency,price
"BTC","1700069118","1700069123","5","36380.1226625"
"ETH","1700068849","1700068850","1","2008.228522015"
"ETH","1700068680","1700068686","6","2009.06223971"
"ETH","1700068714","1700068717","3","2008.38243184"
"ETH","1700069027","1700069081","54","2007.45839078"
"SOL","1700068579","1700068582","3","61.15255691"
"ETH","1700068645","1700068652","7","2009"
"ETH","1700068446","1700068450","4","2008.122457361"
"ETH","1700068852","1700068861","9","2008.22337405"
"BTC","1700068805","1700068808","3","36395.310454545"
"SOL","1700068949","1700068954","5","61.084866495"
"ETH","1700068524","1700068525","1","2008.819999995"
"BTC","1700068753","1700068758","5","36397.12496287"
"ETH","1700068975","1700068977","2","2005.46361261"
"SOL","1700068996","1700068997","1","61.029472155"
"BTC","1700068493","1700068498","5","36393.17643156"
"BTC","1700068826","1700068828","2","36402.542660173"
"ETH","1700068848","1700068849","1","2008.33616344"
"SOL","1700069111","1700069114","3","60.990438445"
"BTC","1700068507","1700068511","4","36394.778814583"
"BTC","1700069152","1700069156","4","36394.647586916"
"BTC","1700068476","1700068478","2","36392.396150902"
"SOL","1700068830","1700068835","5","61.23798286"
"ETH","1700068387","1700068390","3","2008.622475245"
"SOL","1700068499","1700068501","2","61.20186565"
"ETH","1700068765","1700068768","3","2005.514687768"
"SOL","1700069117","1700069119","2","61.0827302"
"SOL","1700069118","1700069119","1","61.07888538"
"ETH","1700068524","1700068526","2","2008.795213295"
"ETH","1700069161","1700069166","5","2008.836191791"
"SOL","1700069023","1700069082","59","61.071883235"
"ETH","1700069010","1700069019","9","2006.241286"
"BTC","1700068427","1700068435","8","36379.51303628"
"SOL","1700069099","1700069101","2","60.90527637"
"BTC","1700068663","1700068665","2","36417.85421696"
"SOL","1700068724","1700068726","2","61.33325808"
"SOL","1700068930","1700068932","2","61.08660546"
"ETH","1700069118","1700069123","5","2007.6626899"
"BTC","1700068914","1700068918","4","36327.811119807"
"SOL","1700068622","1700068625","3","61.347247488"
"SOL","1700068609","1700068612","3","61.27845132"
"ETH","1700068675","1700068679","4","2009.13856441"
"BTC","1700068801","1700068806","5","36393.941884663"
"ETH","1700068951","1700068954","3","2006.245"
"BTC","1700069064","1700069072","8","36372.973252068"
"ETH","1700068669","1700068674","5","2009.066737493"
"SOL","1700069124","1700069130","6","61.048615515"
"SOL","1700068848","1700068849","1","61.24333793"
"ETH","1700068694","1700068695","1","2009.44886445"
"ETH","1700068700","1700068704","4","2009.42"
"SOL","1700068478","1700068479","1","61.20442857"
"ETH","1700068776","1700068779","3","2005.9"
"BTC","1700068724","1700068726","2","36417.58319939"
"SOL","1700068429","1700068435","6","61.33"
